age,child_number,family_size,income,living_minimum,study_certificate,isEgisso,service_108,service_116
2,2,5,21551,15428,0,0,1,0
14,1,4,38606,15428,0,1,0,0
14,1,3,45459,15428,0,1,0,0
13,1,3,50960,15428,0,1,0,0
13,1,3,57495,15428,0,1,0,0
1,1,2,42907,15428,0,1,0,0
12,1,2,86928,15428,0,0,0,0
13,1,3,68773,15428,0,0,0,0
18,1,4,79837,15428,1,0,0,0
6,3,5,83176,15428,0,1,0,0
2,3,4,76203,15428,0,0,0,1
14,1,3,48311,15428,0,0,1,0
13,1,3,60276,15428,0,0,0,0
10,1,2,96744,15428,0,0,0,0
14,1,5,45894,15428,0,0,1,0
12,4,5,12390,15428,0,0,1,0
17,1,2,58747,15428,0,0,0,0
5,3,5,59380,15428,0,0,1,0
2,3,4,40760,15428,0,0,1,1
18,1,2,23007,15428,0,1,0,0
14,2,3,87731,15428,0,1,0,0
4,2,4,16944,15428,0,1,0,0
9,2,3,94460,15428,0,1,0,0
6,2,5,11520,15428,0,1,0,0
16,2,3,53229,15428,1,1,0,0
6,3,5,47932,15428,0,1,0,0
11,3,5,32392,15428,0,1,0,0
16,2,3,99137,15428,1,0,0,0
12,1,4,61660,15428,0,1,0,0
3,2,4,55686,15428,0,0,1,0
9,2,3,44475,15428,0,0,1,0
2,1,2,14035,15428,0,0,1,0
8,2,4,47719,15428,0,0,1,0
12,2,4,93220,15428,0,0,0,0
17,1,2,13040,15428,1,0,1,0
14,4,5,27581,15428,0,0,1,0
3,4,5,58352,15428,0,0,1,0
14,1,3,55768,15428,0,0,0,0
1,1,2,75401,15428,0,1,0,0
14,3,5,14829,15428,0,0,1,0
7,2,3,26437,15428,0,1,0,0
7,1,5,65688,15428,0,1,0,0
16,2,3,13362,15428,1,1,0,0
11,1,3,64964,15428,0,0,0,0
18,3,5,62138,15428,0,0,0,0
9,2,5,26856,15428,0,0,1,0
8,3,5,58575,15428,0,1,0,0
4,2,4,28587,15428,0,1,0,0
5,2,3,43494,15428,0,0,1,0
1,2,5,73865,15428,0,1,0,0
12,2,5,57545,15428,0,0,1,0
5,1,2,91555,15428,0,1,0,0
4,2,3,55722,15428,0,1,0,0
0,1,2,63990,15428,0,1,0,0
5,3,4,40432,15428,0,1,0,0
5,1,3,28777,15428,0,1,0,0
15,3,4,68661,15428,0,1,0,0
3,3,5,32075,15428,0,0,1,0
10,4,5,33446,15428,0,1,0,0
8,1,2,28540,15428,0,0,1,0
2,2,3,15210,15428,0,0,1,0
18,3,4,67417,15428,1,0,1,0
7,3,5,18631,15428,0,0,1,0
4,1,3,74496,15428,0,0,0,0
3,2,3,87491,15428,0,0,0,0
5,1,2,43320,15428,0,0,0,0
1,2,4,41073,15428,0,0,1,0
10,1,2,84645,15428,0,0,0,0
3,2,4,62080,15428,0,1,0,0
14,1,2,39809,15428,0,1,0,0
5,1,2,49873,15428,0,0,0,0
16,3,4,65323,15428,0,1,0,0
5,1,2,20983,15428,0,1,0,0
18,1,3,83833,15428,0,0,0,0
1,1,2,35303,15428,0,0,0,0
14,1,2,57909,15428,0,1,0,0
10,4,5,59511,15428,0,0,1,0
7,1,2,84562,15428,0,1,0,0
18,1,5,71881,15428,0,0,0,0
12,2,5,11769,15428,0,0,1,0
11,2,5,22452,15428,0,1,0,0
4,4,5,69852,15428,0,1,0,0
5,1,3,42334,15428,0,0,1,0
3,1,3,12100,15428,0,0,1,0
18,1,3,45916,15428,0,1,0,0
0,1,2,12515,15428,0,1,0,0
16,1,2,64278,15428,1,1,0,0
11,1,2,70838,15428,0,1,0,0
14,2,3,11854,15428,0,1,0,0
0,1,2,89533,15428,0,1,0,0
13,2,3,50159,15428,0,1,0,0
5,1,4,58270,15428,0,0,1,0
4,1,2,50452,15428,0,1,0,0
10,1,5,10258,15428,0,0,1,0
3,2,4,75072,15428,0,1,0,0
12,1,3,93801,15428,0,0,0,0
10,1,2,55858,15428,0,1,0,0
2,1,4,69557,15428,0,1,0,0
0,1,2,14051,15428,0,1,0,0
5,1,2,55631,15428,0,0,0,0
17,3,5,36527,15428,1,1,0,0
9,4,5,99856,15428,0,0,0,0
4,3,5,93580,15428,0,0,0,0
9,2,4,31551,15428,0,0,1,0
11,2,4,70694,15428,0,0,0,0
1,1,4,85920,15428,0,1,0,0
12,2,5,21228,15428,0,1,0,0
7,3,5,89797,15428,0,0,0,0
1,1,3,82652,15428,0,1,0,0
0,1,2,59467,15428,0,1,0,0
4,1,2,13838,15428,0,0,1,0
8,2,4,72273,15428,0,0,0,0
16,1,2,18264,15428,0,1,0,0
8,1,2,12133,15428,0,0,1,0
10,1,3,13089,15428,0,0,1,0
14,2,5,40586,15428,0,1,0,0
5,1,3,78881,15428,0,0,0,0
2,1,4,41826,15428,0,0,1,0
16,2,4,78972,15428,0,0,0,0
4,2,4,30581,15428,0,1,0,0
11,2,4,74798,15428,0,1,0,0
17,2,4,16428,15428,0,0,0,0
13,1,3,64103,15428,0,1,0,0
10,3,5,73584,15428,0,1,0,0
8,2,3,15842,15428,0,0,1,0
1,1,2,43022,15428,0,1,0,0
11,1,5,93535,15428,0,0,0,0
2,2,4,93122,15428,0,0,0,0
2,4,5,77103,15428,0,1,0,1
0,1,3,37412,15428,0,0,1,0
7,1,2,91821,15428,0,1,0,0
7,2,4,63510,15428,0,1,0,0
10,2,3,43419,15428,0,1,0,0
8,1,3,36298,15428,0,0,1,0
4,3,5,45163,15428,0,0,1,0
13,2,4,99101,15428,0,1,0,0
2,4,5,58454,15428,0,0,1,1
4,1,3,75174,15428,0,1,0,0
4,2,5,74531,15428,0,1,0,0
18,1,3,12553,15428,1,0,1,0
13,2,3,92170,15428,0,1,0,0
3,3,4,42388,15428,0,0,1,0
12,2,4,62108,15428,0,0,1,0
9,1,4,16324,15428,0,0,1,0
17,2,3,25490,15428,1,1,0,0
7,1,2,25409,15428,0,0,1,0
7,4,5,28541,15428,0,1,0,0
6,3,4,40278,15428,0,0,1,0
7,1,2,86759,15428,0,0,0,0
13,1,5,99018,15428,0,0,0,0
18,1,4,20260,15428,0,0,0,0
5,2,4,40099,15428,0,1,0,0
0,4,5,75257,15428,0,1,0,1
14,1,2,62656,15428,0,0,0,0
0,2,5,25823,15428,0,0,1,0
16,1,3,98352,15428,1,1,0,0
0,4,5,85385,15428,0,1,0,1
14,3,5,18132,15428,0,0,1,0
1,2,4,70171,15428,0,1,0,0
13,1,4,60567,15428,0,1,0,0
7,1,3,44134,15428,0,1,0,0
7,2,5,87487,15428,0,1,0,0
18,1,5,90578,15428,1,0,0,0
6,1,2,38664,15428,0,0,0,0
18,1,4,52533,15428,0,0,0,0
5,2,3,98195,15428,0,1,0,0
5,1,2,97942,15428,0,0,0,0
2,1,2,97892,15428,0,1,0,0
6,3,4,94331,15428,0,1,0,0
18,3,4,40537,15428,1,0,1,0
7,1,4,43759,15428,0,0,1,0
9,1,2,73448,15428,0,0,0,0
14,2,3,49892,15428,0,1,0,0
14,1,5,75618,15428,0,0,1,0
0,1,2,90186,15428,0,0,0,0
6,1,2,68107,15428,0,1,0,0
3,1,3,69399,15428,0,0,0,0
5,2,4,12492,15428,0,1,0,0
0,2,4,61312,15428,0,0,1,0
4,1,4,72055,15428,0,0,0,0
0,2,4,17473,15428,0,0,1,0
3,4,5,93834,15428,0,0,0,0
1,3,5,76643,15428,0,0,1,1
9,2,3,69143,15428,0,0,0,0
4,3,5,67487,15428,0,0,1,0
9,1,3,30271,15428,0,1,0,0
0,2,4,61255,15428,0,1,0,0
5,4,5,48299,15428,0,0,1,0
12,2,3,47577,15428,0,0,1,0
14,1,5,59772,15428,0,0,1,0
3,1,5,16164,15428,0,0,1,0
12,4,5,18821,15428,0,1,0,0
14,1,5,49524,15428,0,1,0,0
7,1,4,83003,15428,0,0,0,0
4,3,4,82526,15428,0,1,0,0
14,2,3,60728,15428,0,1,0,0
3,1,2,94258,15428,0,1,0,0
11,1,3,31559,15428,0,0,1,0
12,4,5,81798,15428,0,0,1,0
1,2,3,93412,15428,0,1,0,0
18,1,2,23712,15428,1,1,0,0
18,1,3,15913,15428,0,0,0,0
3,1,2,77902,15428,0,0,0,0
3,2,5,62937,15428,0,1,0,0
10,1,3,60814,15428,0,1,0,0
4,3,5,74159,15428,0,0,1,0
10,1,2,95763,15428,0,1,0,0
9,2,3,17420,15428,0,1,0,0
7,2,3,98585,15428,0,0,0,0
5,2,5,33526,15428,0,0,1,0
5,3,4,27847,15428,0,0,1,0
7,1,3,96511,15428,0,0,0,0
14,1,2,25394,15428,0,0,1,0
13,1,2,37168,15428,0,0,0,0
10,1,4,89896,15428,0,1,0,0
11,4,5,55230,15428,0,1,0,0
12,3,5,94974,15428,0,1,0,0
7,2,4,98586,15428,0,1,0,0
17,1,2,30001,15428,0,0,0,0
0,3,4,48051,15428,0,0,1,1
14,2,3,39072,15428,0,1,0,0
7,1,3,28639,15428,0,0,1,0
10,1,2,69673,15428,0,0,0,0
11,1,2,33249,15428,0,1,0,0
11,2,3,49636,15428,0,1,0,0
3,1,2,40318,15428,0,0,0,0
15,3,4,85246,15428,0,1,0,0
3,2,3,19430,15428,0,1,0,0
4,1,3,14771,15428,0,0,1,0
4,1,2,11732,15428,0,0,1,0
7,3,5,49270,15428,0,0,1,0
9,3,5,70588,15428,0,1,0,0
16,1,2,95463,15428,0,1,0,0
8,1,2,13851,15428,0,1,0,0
18,1,2,52578,15428,1,0,0,0
13,1,4,61936,15428,0,0,1,0
7,4,5,17673,15428,0,0,1,0
8,1,2,84661,15428,0,0,0,0
10,1,4,75996,15428,0,1,0,0
0,1,2,19943,15428,0,0,1,0
13,1,2,51981,15428,0,1,0,0
4,1,3,60406,15428,0,1,0,0
13,1,2,44370,15428,0,1,0,0
3,1,3,89860,15428,0,1,0,0
0,1,3,59739,15428,0,1,0,0
18,4,5,93428,15428,0,0,0,0
7,2,4,16803,15428,0,1,0,0
14,1,3,24375,15428,0,1,0,0
14,1,4,15262,15428,0,1,0,0
8,3,5,51568,15428,0,0,1,0
8,2,3,83409,15428,0,0,0,0
9,3,5,25457,15428,0,1,0,0
8,1,2,82794,15428,0,1,0,0
2,2,3,75356,15428,0,1,0,0
10,2,3,89028,15428,0,0,0,0
5,1,4,23277,15428,0,0,1,0
1,1,3,33551,15428,0,0,1,0
6,2,5,53351,15428,0,0,1,0
17,1,3,16840,15428,1,1,0,0
1,2,4,93008,15428,0,1,0,0
16,2,4,45058,15428,0,0,0,0
10,2,4,41653,15428,0,0,1,0
11,2,5,32886,15428,0,0,1,0
18,4,5,43325,15428,1,0,1,0
6,1,5,92202,15428,0,1,0,0
5,2,5,48401,15428,0,0,1,0
0,4,5,52258,15428,0,0,1,1
16,1,2,77441,15428,0,1,0,0
10,2,4,89498,15428,0,0,0,0
17,2,4,26878,15428,0,1,0,0
16,2,3,60488,15428,1,1,0,0
6,1,4,17968,15428,0,1,0,0
16,2,4,47931,15428,1,1,0,0
8,2,3,34808,15428,0,0,1,0
16,3,4,97569,15428,0,1,0,0
7,3,5,55936,15428,0,0,1,0
16,1,4,24222,15428,0,0,0,0
6,2,4,67008,15428,0,0,1,0
0,4,5,32230,15428,0,1,0,1
12,1,4,44107,15428,0,0,1,0
18,2,5,92017,15428,0,0,0,0
18,2,3,43197,15428,1,1,0,0
16,4,5,91384,15428,0,0,0,0
12,1,4,61175,15428,0,0,1,0
15,1,2,32917,15428,0,1,0,0
7,4,5,37215,15428,0,1,0,0
18,1,3,85109,15428,1,1,0,0
17,1,3,68515,15428,1,0,0,0
0,1,2,74283,15428,0,1,0,0
13,3,4,27663,15428,0,1,0,0
18,1,2,34422,15428,0,0,0,0
14,1,2,54207,15428,0,1,0,0
17,1,3,91460,15428,0,1,0,0
1,2,3,79612,15428,0,1,0,0
16,1,2,12490,15428,0,0,0,0
17,2,3,85519,15428,0,1,0,0
5,1,4,74847,15428,0,0,0,0
18,1,2,41755,15428,1,0,0,0
3,1,2,19215,15428,0,1,0,0
0,2,5,37777,15428,0,0,1,0
7,1,2,96187,15428,0,0,0,0
6,4,5,78193,15428,0,1,0,0
2,3,5,60590,15428,0,0,1,1
9,3,4,16478,15428,0,1,0,0
9,1,2,92051,15428,0,0,0,0
18,1,3,49597,15428,1,1,0,0
13,1,2,90031,15428,0,0,0,0
1,4,5,47200,15428,0,0,1,1
0,1,2,36092,15428,0,0,0,0
17,1,4,37046,15428,0,0,0,0
6,1,3,53739,15428,0,1,0,0
7,1,2,73939,15428,0,1,0,0
0,1,2,12971,15428,0,0,1,0
2,3,4,77468,15428,0,0,0,1
7,3,4,89835,15428,0,0,0,0
14,1,2,99338,15428,0,1,0,0
4,2,4,85064,15428,0,1,0,0
2,2,5,77943,15428,0,0,1,0
18,1,2,22567,15428,0,0,0,0
0,2,3,63256,15428,0,0,0,0
14,1,2,42774,15428,0,1,0,0
7,1,4,45940,15428,0,1,0,0
1,2,3,16499,15428,0,0,1,0
2,2,5,23077,15428,0,1,0,0
13,2,3,98194,15428,0,1,0,0
13,1,2,94551,15428,0,0,0,0
10,2,3,12051,15428,0,1,0,0
15,1,4,80634,15428,0,0,0,0
3,1,2,61369,15428,0,1,0,0
4,3,4,97169,15428,0,1,0,0
13,1,2,86589,15428,0,1,0,0
15,1,2,10615,15428,0,0,1,0
17,1,3,75029,15428,1,0,0,0
6,1,2,37192,15428,0,1,0,0
9,1,3,61797,15428,0,1,0,0
6,2,4,32146,15428,0,0,1,0
0,1,3,47193,15428,0,0,1,0
18,3,5,77671,15428,1,0,1,0
15,1,2,96254,15428,0,0,0,0
18,2,3,16971,15428,1,1,0,0
3,1,2,57142,15428,0,0,0,0
17,1,2,74155,15428,1,1,0,0
1,1,4,94710,15428,0,1,0,0
0,1,3,35388,15428,0,0,1,0
14,4,5,50539,15428,0,1,0,0
4,3,5,77537,15428,0,0,1,0
10,4,5,40082,15428,0,1,0,0
9,2,5,74237,15428,0,1,0,0
1,1,3,85584,15428,0,1,0,0
2,2,3,24432,15428,0,0,1,0
11,2,5,87357,15428,0,0,0,0
4,3,4,94729,15428,0,1,0,0
4,3,4,76211,15428,0,0,0,0
5,2,5,66867,15428,0,1,0,0
8,4,5,99251,15428,0,0,0,0
1,2,5,92094,15428,0,0,0,0
11,2,4,41113,15428,0,1,0,0
2,2,5,36389,15428,0,0,1,0
11,2,4,86827,15428,0,1,0,0
16,2,4,87475,15428,0,0,0,0
9,1,3,67965,15428,0,0,0,0
13,2,5,82204,15428,0,0,1,0
16,3,5,35249,15428,0,0,0,0
17,3,5,69087,15428,1,0,1,0
18,1,2,36074,15428,0,1,0,0
16,1,2,58789,15428,0,0,0,0
13,1,4,14527,15428,0,0,1,0
8,2,4,88997,15428,0,1,0,0
7,2,3,11862,15428,0,0,1,0
1,4,5,41030,15428,0,1,0,1
12,2,5,39351,15428,0,0,1,0
6,1,2,78739,15428,0,1,0,0
8,4,5,46685,15428,0,1,0,0
10,1,2,57914,15428,0,0,0,0
13,2,3,19024,15428,0,0,1,0
3,1,4,37601,15428,0,1,0,0
12,1,2,28306,15428,0,0,1,0
1,4,5,89799,15428,0,1,0,1
4,3,4,70116,15428,0,0,0,0
10,1,5,26460,15428,0,0,1,0
5,1,4,82752,15428,0,1,0,0
17,1,3,46590,15428,0,0,0,0
9,2,3,21674,15428,0,1,0,0
3,2,4,56651,15428,0,1,0,0
8,2,3,26834,15428,0,1,0,0
5,2,3,47828,15428,0,1,0,0
1,1,2,93197,15428,0,1,0,0
16,1,3,21768,15428,1,0,1,0
4,2,3,21940,15428,0,0,1,0
5,2,3,46735,15428,0,0,1,0
11,2,3,88076,15428,0,1,0,0
9,4,5,94581,15428,0,0,0,0
5,1,2,92881,15428,0,1,0,0
7,2,4,35309,15428,0,0,1,0
1,1,2,52266,15428,0,0,0,0
11,2,3,95068,15428,0,1,0,0
12,1,2,19523,15428,0,0,1,0
6,4,5,86473,15428,0,1,0,0
9,4,5,87914,15428,0,0,0,0
12,2,3,43597,15428,0,0,1,0
16,1,2,22719,15428,0,0,0,0
13,1,5,47446,15428,0,0,1,0
1,4,5,89795,15428,0,1,0,1
10,1,3,83706,15428,0,0,0,0
0,1,2,43346,15428,0,1,0,0
18,3,5,85918,15428,0,0,0,0
3,3,4,16082,15428,0,0,1,0
18,3,4,69708,15428,1,0,0,0
10,1,3,29565,15428,0,0,1,0
7,1,2,78804,15428,0,1,0,0
10,3,4,63731,15428,0,1,0,0
3,1,4,53134,15428,0,1,0,0
16,2,4,52648,15428,0,0,0,0
6,1,2,95108,15428,0,1,0,0
7,4,5,22504,15428,0,1,0,0
2,1,3,37201,15428,0,1,0,0
1,1,4,82769,15428,0,0,0,0
14,1,2,19009,15428,0,0,1,0
4,1,2,33792,15428,0,0,1,0
0,3,4,18586,15428,0,1,0,1
3,1,4,45696,15428,0,1,0,0
14,1,2,89708,15428,0,1,0,0
18,1,4,39853,15428,0,1,0,0
2,3,4,66788,15428,0,0,1,1
10,1,2,88490,15428,0,0,0,0
16,1,3,77619,15428,1,1,0,0
12,3,4,23536,15428,0,0,1,0
10,2,4,71210,15428,0,1,0,0
1,1,2,38926,15428,0,0,0,0
8,3,4,45127,15428,0,1,0,0
1,4,5,50868,15428,0,0,1,1
8,1,3,86997,15428,0,1,0,0
8,2,4,55094,15428,0,1,0,0
7,4,5,84631,15428,0,1,0,0
16,1,2,24254,15428,0,0,0,0
0,3,5,18757,15428,0,1,0,1
10,2,3,87482,15428,0,1,0,0
7,2,3,58371,15428,0,1,0,0
9,3,5,42907,15428,0,0,1,0
6,3,5,35127,15428,0,0,1,0
2,3,4,27773,15428,0,1,0,1
2,2,5,99327,15428,0,1,0,0
17,1,2,74258,15428,1,1,0,0
4,1,4,96368,15428,0,1,0,0
11,2,4,52737,15428,0,0,1,0
11,2,3,67420,15428,0,1,0,0
18,3,5,15284,15428,1,1,0,0
5,1,2,54678,15428,0,0,0,0
1,1,2,85845,15428,0,1,0,0
11,1,3,52664,15428,0,0,0,0
18,2,3,35987,15428,0,1,0,0
4,2,3,80102,15428,0,0,0,0
11,3,4,75283,15428,0,0,0,0
16,1,2,86994,15428,1,0,0,0
16,3,5,22965,15428,0,0,0,0
9,4,5,75418,15428,0,0,1,0
16,3,4,37740,15428,0,0,0,0
14,2,4,21428,15428,0,1,0,0
11,1,2,72393,15428,0,1,0,0
15,3,4,32431,15428,0,1,0,0
18,2,5,53385,15428,1,1,0,0
7,2,3,22109,15428,0,0,1,0
16,2,4,24193,15428,1,1,0,0
4,4,5,22247,15428,0,0,1,0
15,2,3,29932,15428,0,0,1,0
5,3,5,59344,15428,0,0,1,0
7,2,4,13337,15428,0,0,1,0
17,2,4,76834,15428,0,1,0,0
11,1,5,67382,15428,0,0,1,0
14,1,3,81340,15428,0,1,0,0
8,1,4,56255,15428,0,0,1,0
12,1,2,72198,15428,0,0,0,0
14,3,5,34805,15428,0,1,0,0
9,1,2,22247,15428,0,0,1,0
15,1,2,52069,15428,0,1,0,0
6,3,4,21023,15428,0,1,0,0
16,2,3,73621,15428,0,1,0,0
6,2,5,56534,15428,0,1,0,0
13,4,5,61810,15428,0,1,0,0
14,1,2,11200,15428,0,0,1,0
6,1,3,95629,15428,0,1,0,0
8,1,2,34978,15428,0,0,0,0
18,1,2,39820,15428,0,0,0,0
15,1,2,64558,15428,0,1,0,0
7,2,4,66461,15428,0,0,1,0
17,3,5,23853,15428,1,0,1,0
17,1,2,62062,15428,0,1,0,0
6,4,5,76207,15428,0,0,1,0
2,1,2,25091,15428,0,0,1,0
17,4,5,80672,15428,0,1,0,0
9,1,3,21227,15428,0,0,1,0
6,1,3,60785,15428,0,1,0,0
16,4,5,28108,15428,0,0,0,0
13,3,5,20117,15428,0,0,1,0
2,1,3,60159,15428,0,1,0,0
11,2,3,24684,15428,0,1,0,0
12,1,3,78616,15428,0,1,0,0
1,4,5,71854,15428,0,0,1,1
2,3,5,56138,15428,0,1,0,1
4,1,2,43608,15428,0,0,0,0
10,1,4,98041,15428,0,1,0,0
7,1,2,23669,15428,0,0,1,0
11,1,2,31920,15428,0,0,1,0
6,2,3,28652,15428,0,1,0,0
14,3,4,57924,15428,0,0,1,0
16,2,4,14987,15428,1,0,1,0
3,2,5,36317,15428,0,0,1,0
12,1,5,92190,15428,0,0,0,0
17,2,3,96262,15428,1,1,0,0
0,1,2,69890,15428,0,1,0,0
15,1,2,75161,15428,0,1,0,0
12,1,3,22239,15428,0,0,1,0
9,2,5,92912,15428,0,0,0,0
11,2,3,62315,15428,0,0,0,0
1,3,4,90806,15428,0,1,0,1
2,1,4,59130,15428,0,1,0,0
9,2,4,74791,15428,0,1,0,0
1,2,4,72926,15428,0,1,0,0
12,2,4,45596,15428,0,1,0,0
12,1,2,38938,15428,0,0,0,0
17,3,4,85175,15428,0,0,0,0
2,4,5,25034,15428,0,0,1,1
6,2,4,79855,15428,0,1,0,0
13,3,5,32873,15428,0,1,0,0
16,1,3,78457,15428,1,1,0,0
11,4,5,38048,15428,0,1,0,0
15,1,3,12544,15428,0,1,0,0
11,2,3,45980,15428,0,1,0,0
14,1,2,36764,15428,0,0,0,0
9,1,3,66974,15428,0,1,0,0
6,1,2,22011,15428,0,0,1,0
4,1,3,58778,15428,0,1,0,0
0,3,5,51728,15428,0,1,0,1
16,1,2,60303,15428,1,0,0,0
2,1,2,79329,15428,0,1,0,0
12,1,2,55435,15428,0,1,0,0
13,1,3,14267,15428,0,0,1,0
17,1,2,53065,15428,0,0,0,0
3,2,3,86672,15428,0,1,0,0
17,2,4,96485,15428,1,0,0,0
4,1,4,50129,15428,0,1,0,0
15,2,4,28013,15428,0,0,1,0
0,1,4,82372,15428,0,1,0,0
13,1,2,96865,15428,0,1,0,0
14,2,5,51152,15428,0,1,0,0
8,1,5,99727,15428,0,1,0,0
14,3,5,20873,15428,0,0,1,0
16,2,3,89305,15428,1,1,0,0
3,3,5,57758,15428,0,1,0,0
11,1,3,91868,15428,0,0,0,0
4,1,2,33613,15428,0,1,0,0
4,4,5,31463,15428,0,1,0,0
10,2,3,60346,15428,0,1,0,0
5,1,5,54029,15428,0,0,1,0
6,2,4,87087,15428,0,1,0,0
13,2,3,91698,15428,0,1,0,0
10,1,4,85062,15428,0,1,0,0
12,2,4,61214,15428,0,0,1,0
1,3,4,14769,15428,0,1,0,1
6,3,4,84726,15428,0,0,0,0
3,1,4,56161,15428,0,1,0,0
7,1,4,42866,15428,0,0,1,0
18,3,4,23078,15428,1,0,1,0
12,2,4,69254,15428,0,0,0,0
13,4,5,65711,15428,0,1,0,0
9,1,2,84417,15428,0,1,0,0
10,4,5,21057,15428,0,0,1,0
1,2,5,61154,15428,0,1,0,0
8,1,4,19564,15428,0,0,1,0
16,3,4,92343,15428,1,0,0,0
2,2,4,91707,15428,0,1,0,0
5,2,3,49435,15428,0,1,0,0
4,2,4,90917,15428,0,1,0,0
4,4,5,69050,15428,0,1,0,0
14,1,2,72670,15428,0,0,0,0
16,3,5,68964,15428,0,0,0,0
8,1,4,93324,15428,0,0,0,0
2,1,2,64370,15428,0,0,0,0
16,1,2,78935,15428,0,1,0,0
9,2,4,67315,15428,0,0,1,0
2,1,2,82856,15428,0,0,0,0
17,4,5,16834,15428,0,0,0,0
17,2,4,53323,15428,0,1,0,0
16,2,3,57268,15428,0,1,0,0
2,2,4,68411,15428,0,1,0,0
2,4,5,23489,15428,0,0,1,1
5,3,4,21550,15428,0,1,0,0
12,3,5,40405,15428,0,1,0,0
14,2,3,31373,15428,0,1,0,0
8,1,5,83112,15428,0,0,1,0
3,1,3,53067,15428,0,1,0,0
13,2,3,82837,15428,0,0,0,0
4,1,3,48290,15428,0,1,0,0
1,2,4,62420,15428,0,0,1,0
10,2,3,74442,15428,0,0,0,0
8,1,4,73413,15428,0,0,0,0
2,1,2,23828,15428,0,0,1,0
8,1,3,58048,15428,0,1,0,0
2,2,4,36899,15428,0,0,1,0
1,1,5,78205,15428,0,0,1,0
11,1,5,93916,15428,0,0,0,0
9,2,3,61144,15428,0,1,0,0
8,1,5,70795,15428,0,0,1,0
14,1,3,14429,15428,0,0,1,0
7,2,4,69788,15428,0,1,0,0
4,1,5,55166,15428,0,0,1,0
10,1,2,69183,15428,0,0,0,0
1,1,2,77262,15428,0,0,0,0
14,1,2,41825,15428,0,0,0,0
5,1,5,82785,15428,0,1,0,0
7,1,3,62906,15428,0,1,0,0
4,1,2,89587,15428,0,0,0,0
15,1,4,88541,15428,0,1,0,0
17,1,3,46747,15428,0,1,0,0
5,2,4,57910,15428,0,1,0,0
4,1,2,53320,15428,0,0,0,0
15,1,2,21740,15428,0,1,0,0
12,3,4,59350,15428,0,0,1,0
4,1,2,58590,15428,0,1,0,0
12,2,4,73442,15428,0,0,0,0
16,2,3,22040,15428,0,1,0,0
17,1,2,53731,15428,0,0,0,0
7,1,2,36991,15428,0,0,0,0
12,1,3,30715,15428,0,1,0,0
18,2,3,74508,15428,1,1,0,0
2,2,4,47667,15428,0,1,0,0
7,2,3,39919,15428,0,1,0,0
1,1,3,99937,15428,0,1,0,0
7,2,4,28191,15428,0,0,1,0
12,2,5,71826,15428,0,1,0,0
12,2,3,83675,15428,0,1,0,0
0,4,5,99303,15428,0,1,0,1
5,1,5,61641,15428,0,0,1,0
18,1,2,41434,15428,1,1,0,0
15,3,4,11174,15428,0,1,0,0
7,4,5,99376,15428,0,1,0,0
0,1,5,97619,15428,0,1,0,0
15,1,4,91212,15428,0,0,0,0
8,1,2,45493,15428,0,0,0,0
12,3,4,19160,15428,0,1,0,0
10,1,5,48125,15428,0,0,1,0
12,3,4,59767,15428,0,0,1,0
9,1,5,99012,15428,0,1,0,0
3,1,2,24140,15428,0,1,0,0
5,1,3,71010,15428,0,1,0,0
6,1,3,27764,15428,0,1,0,0
4,1,2,43986,15428,0,1,0,0
10,1,5,69959,15428,0,1,0,0
12,1,2,54732,15428,0,0,0,0
18,2,3,70954,15428,1,0,0,0
9,1,3,30208,15428,0,1,0,0
9,2,3,32277,15428,0,0,1,0
10,3,4,87535,15428,0,1,0,0
6,1,3,26245,15428,0,1,0,0
17,1,2,78369,15428,1,0,0,0
3,1,2,73135,15428,0,0,0,0
1,2,4,63203,15428,0,0,1,0
13,1,3,88998,15428,0,1,0,0
12,2,3,99074,15428,0,0,0,0
11,3,4,60189,15428,0,1,0,0
6,3,4,25188,15428,0,1,0,0
1,1,3,22930,15428,0,0,1,0
12,1,4,44105,15428,0,1,0,0
13,1,4,51836,15428,0,0,1,0
16,1,2,24946,15428,1,1,0,0
8,2,3,52309,15428,0,1,0,0
16,1,2,77298,15428,1,1,0,0
7,1,3,13117,15428,0,1,0,0
1,4,5,34519,15428,0,1,0,1
12,1,5,65770,15428,0,1,0,0
2,3,4,15019,15428,0,0,1,1
15,2,4,59281,15428,0,1,0,0
5,3,5,46405,15428,0,0,1,0
18,4,5,46929,15428,1,0,1,0
6,1,2,21198,15428,0,0,1,0
9,3,5,60157,15428,0,1,0,0
8,1,4,96938,15428,0,1,0,0
1,2,3,10263,15428,0,1,0,0
14,1,2,82328,15428,0,0,0,0
4,1,5,27621,15428,0,1,0,0
3,1,2,12790,15428,0,1,0,0
3,1,5,14059,15428,0,1,0,0
17,2,4,81461,15428,1,1,0,0
3,1,2,33421,15428,0,1,0,0
16,1,2,58929,15428,1,1,0,0
11,1,2,18645,15428,0,0,1,0
16,2,5,24558,15428,0,0,0,0
9,1,2,95498,15428,0,0,0,0
0,2,5,32798,15428,0,0,1,0
17,2,3,33740,15428,0,1,0,0
17,2,5,77192,15428,0,1,0,0
13,2,3,41472,15428,0,1,0,0
14,1,2,54739,15428,0,1,0,0
11,1,3,56934,15428,0,0,0,0
3,1,2,90633,15428,0,1,0,0
2,2,5,50556,15428,0,1,0,0
11,2,3,33322,15428,0,0,1,0
6,4,5,62830,15428,0,1,0,0
