age,child_number,family_size,income_childEveryMonthPosob_Oro,income_edvThirdChild,study_certificate,service_108,service_116
17,1,3,37260.68,42359.31,1,1,0
0,1,3,49709.05,86698.24,0,1,0
16,1,5,93878.80,175304.51,1,0,0
14,2,6,57062.57,85305.25,0,1,0
6,1,6,261339.91,325298.16,0,0,0
14,1,3,79549.29,150578.23,0,0,0
16,1,4,77042.77,155531.53,1,0,0
7,1,3,35067.24,97634.77,0,1,0
11,3,5,98273.60,280145.73,0,0,0
8,1,2,13926.23,138829.01,0,1,0
12,1,2,46061.60,72845.97,0,0,0
2,3,6,103813.95,166504.65,0,0,1
10,1,3,29634.45,85140.44,0,1,0
13,1,3,59362.44,86191.16,0,0,0
2,2,4,80199.18,135836.39,0,0,0
10,1,3,30915.72,63961.78,0,1,0
3,2,4,72479.21,62576.04,0,0,0
15,1,5,141318.49,212129.08,0,0,0
14,3,4,57620.40,97317.51,0,1,0
13,1,2,30498.95,59741.13,0,1,0
12,3,5,62940.39,185823.88,0,1,0
13,1,2,40796.55,59195.48,0,0,0
15,1,3,74517.59,176170.09,0,0,0
12,1,4,38968.09,189098.62,0,1,0
6,1,3,33925.09,55982.55,0,1,0
12,1,2,22867.30,72728.43,0,1,0
14,2,4,43274.65,101478.78,0,1,0
17,2,3,54060.93,54379.68,0,0,0
17,1,3,41889.62,76304.14,0,0,0
17,1,6,88303.17,265754.22,1,1,0
10,1,3,60304.91,100641.01,0,0,0
6,1,3,45893.29,45287.80,0,1,0
11,2,4,44605.41,155349.41,0,1,0
15,3,5,92822.53,157159.97,0,0,0
9,3,4,69060.73,130087.45,0,0,0
1,1,6,58877.20,152758.21,0,1,0
12,1,2,40423.90,89008.66,0,0,0
10,2,4,72548.30,130048.11,0,0,0
0,1,4,143172.23,71313.46,0,0,0
4,2,4,45250.80,280388.56,0,1,0
16,1,3,39460.53,62407.90,1,1,0
11,1,5,61054.20,342466.94,0,1,0
3,3,5,85955.48,160281.08,0,0,0
10,1,3,40530.40,92763.73,0,1,0
16,2,4,89339.23,254807.52,1,0,0
14,2,3,30127.73,175195.58,0,1,0
11,1,4,93956.94,125849.55,0,0,0
14,1,3,39193.27,71647.53,0,1,0
16,2,4,55693.56,162593.64,0,0,0
13,1,2,37054.72,99034.34,0,0,0
6,1,3,46232.12,85228.80,0,1,0
14,2,6,66290.56,248284.85,0,1,0
11,1,3,42381.02,50784.17,0,1,0
1,2,3,37258.80,58480.83,0,1,0
14,2,5,112810.89,140774.05,0,0,0
7,2,4,70671.80,186489.13,0,0,0
15,1,4,44241.91,199462.23,0,1,0
2,1,4,40604.74,42516.15,0,1,0
17,1,4,117998.48,49120.60,1,0,0
12,4,5,181471.29,167084.52,0,0,0
17,2,5,123714.43,86305.94,1,0,0
4,1,3,52200.24,113376.70,0,0,0
0,1,3,78807.67,111618.13,0,0,0
0,1,6,96252.92,173703.34,0,1,0
5,2,5,78561.04,147185.04,0,1,0
9,1,2,26627.14,81029.97,0,1,0
11,1,2,23811.29,72828.89,0,1,0
2,2,5,76822.41,59698.14,0,1,0
14,1,2,56976.97,33748.98,0,0,0
8,1,3,55134.51,144565.20,0,0,0
10,1,3,46629.35,277704.00,0,1,0
10,1,3,47212.87,64075.61,0,1,0
5,1,4,139198.61,87726.65,0,0,0
3,1,3,60894.28,133021.93,0,0,0
5,2,4,64277.61,133206.90,0,1,0
11,1,3,47376.83,277704.00,0,1,0
6,1,2,66466.60,89056.62,0,0,0
6,1,3,61295.67,72573.23,0,0,0
12,4,6,63628.07,218209.05,0,1,0
3,1,3,66344.10,37375.19,0,0,0
6,1,3,32406.99,99446.75,0,1,0
14,2,5,67450.30,178324.04,0,1,0
8,1,4,59842.25,151142.85,0,1,0
14,1,4,126219.61,74307.02,0,0,0
10,2,4,71826.44,297769.34,0,0,0
2,3,5,72219.15,113505.36,0,1,1
16,1,3,71945.37,91127.83,0,0,0
8,1,2,53613.88,49177.08,0,0,0
1,1,4,86354.67,104526.78,0,0,0
13,2,4,72090.44,117984.11,0,0,0
7,2,4,114841.50,128750.81,0,0,0
11,2,4,39914.71,80434.02,0,1,0
3,1,2,38209.78,43661.01,0,0,0
6,1,4,80712.79,83339.73,0,0,0
8,1,2,30633.35,43156.70,0,1,0
1,3,4,66441.83,78634.93,0,1,1
17,3,5,78842.23,186310.28,0,0,0
0,3,8,113802.74,279285.03,0,1,0
13,1,2,20276.68,42015.62,0,1,0
16,2,3,40149.08,65456.90,0,0,0
1,1,2,37868.79,109350.40,0,0,0
14,7,10,149544.23,586472.22,0,1,0
6,2,3,78114.37,74105.03,0,0,0
15,1,4,64969.37,269915.81,0,1,0
3,1,5,103239.56,111625.96,0,0,0
14,1,3,72200.00,89222.30,0,0,0
9,1,4,73977.19,212556.85,0,0,0
9,2,5,98022.04,161801.61,0,0,0
9,1,2,32043.29,77023.12,0,1,0
15,3,5,51546.93,107048.13,0,1,0
6,1,2,52645.37,185136.00,0,0,0
7,2,3,60769.81,167228.29,0,0,0
10,1,4,53512.09,145021.33,0,1,0
12,3,7,42758.37,208119.17,0,1,0
6,1,3,72595.30,70344.76,0,0,0
12,1,4,60692.50,188936.70,0,1,0
9,2,4,45232.72,154031.35,0,1,0
6,2,4,30544.40,197709.27,0,1,0
3,2,6,91815.20,189120.11,0,1,0
15,1,6,126530.17,70566.98,0,0,0
11,2,5,49819.96,155473.67,0,1,0
2,2,4,45440.82,71457.02,0,1,0
6,5,6,136658.97,133340.40,0,0,0
0,3,5,82474.04,118306.17,0,1,1
15,1,4,57279.95,139659.71,0,1,0
12,1,2,23184.66,69670.46,0,1,0
3,1,3,36267.94,95763.62,0,1,0
1,1,4,64661.06,65721.60,0,1,0
13,1,2,34102.31,52726.16,0,0,0
2,3,5,97809.06,98138.55,0,0,1
5,1,2,45951.35,48923.17,0,0,0
12,2,5,108565.06,323145.16,0,0,0
1,3,9,77825.99,179796.52,0,1,1
11,3,5,62500.71,161164.78,0,1,0
7,2,4,72785.75,94131.08,0,0,0
8,2,5,122895.97,216993.58,0,0,0
9,1,2,53895.17,85310.41,0,0,0
2,4,6,167741.53,143093.28,0,0,1
16,2,4,51281.11,80611.25,0,0,0
9,1,2,41313.06,67366.95,0,0,0
5,1,3,69319.07,80159.82,0,0,0
2,2,4,117766.12,137397.43,0,0,0
4,1,3,43308.49,93222.94,0,1,0
7,5,7,226233.66,213645.36,0,0,0
14,4,6,105428.90,213583.75,0,0,0
2,3,5,105239.92,172097.68,0,0,0
17,1,2,43128.47,74902.20,1,0,0
11,1,2,38614.18,124595.66,0,0,0
13,2,4,50480.20,146284.78,0,1,0
8,5,6,92118.81,129776.42,0,1,0
7,1,5,76836.01,102834.76,0,1,0
1,2,4,71115.68,131871.58,0,0,0
15,1,6,115865.12,173109.42,0,0,0
3,2,4,68583.32,90575.99,0,0,0
16,2,4,56243.11,84118.42,0,0,0
17,3,4,42466.43,57191.69,0,0,0
16,1,3,78934.28,153869.34,0,0,0
13,1,3,25529.90,102332.81,0,1,0
14,1,5,54087.61,125258.69,0,1,0
16,3,5,78797.58,123793.51,1,1,0
5,1,4,99381.60,350480.13,0,0,0
5,1,4,40160.29,174006.47,0,1,0
12,3,4,83613.41,121450.24,0,0,0
11,2,3,36725.42,42182.93,0,1,0
12,1,4,81169.15,130582.07,0,0,0
5,1,3,52962.77,123988.38,0,0,0
8,3,5,103211.56,153317.52,0,0,0
13,8,9,204783.87,288382.91,0,0,0
2,1,6,104796.21,313623.57,0,0,0
1,1,4,69703.06,65793.87,0,0,0
3,2,4,97719.13,176349.45,0,0,0
1,2,5,81309.01,248982.82,0,1,0
3,1,5,69097.69,154357.62,0,1,0
12,1,2,56968.67,54404.21,0,0,0
4,3,5,72136.68,160484.07,0,1,0
8,3,5,119278.35,95820.43,0,0,0
7,5,10,264449.01,473294.04,0,0,0
17,2,4,116950.61,62246.68,0,0,0
0,1,4,107690.40,130047.30,0,0,0
0,1,2,30410.66,54125.12,0,1,0
16,1,2,30539.84,76911.23,1,1,0
2,1,3,53867.60,96207.71,0,0,0
12,1,4,26429.87,96989.07,0,1,0
15,2,4,73551.00,47754.77,0,0,0
3,2,4,92038.52,107683.97,0,0,0
8,1,4,56814.63,122537.67,0,1,0
2,1,3,31825.66,56836.45,0,1,0
15,2,4,90964.41,160551.91,0,0,0
5,2,5,68095.83,214031.11,0,1,0
15,3,5,126132.91,69543.07,0,0,0
6,3,4,93459.73,121415.03,0,0,0
12,3,5,128399.11,230777.18,0,0,0
17,1,3,52481.89,108509.94,1,0,0
10,2,5,107836.41,255618.73,0,0,0
5,2,4,79379.23,103582.13,0,0,0
14,3,4,56611.99,102106.98,0,1,0
12,1,4,66934.08,370272.00,0,1,0
6,1,5,101467.24,386039.04,0,0,0
6,1,3,81872.14,78861.73,0,0,0
11,1,3,56688.22,93557.16,0,0,0
14,2,4,68696.81,144046.62,0,0,0
17,1,4,203649.60,173594.03,0,0,0
13,1,2,30412.44,56178.31,0,1,0
13,1,3,50789.30,87683.23,0,1,0
17,1,4,57395.81,189226.86,1,1,0
0,2,4,57152.12,58282.78,0,1,0
14,3,4,52971.81,172445.90,0,1,0
10,1,4,59180.51,154290.52,0,1,0
17,1,2,19174.53,32627.31,1,1,0
2,1,3,36705.63,106257.26,0,1,0
1,1,5,66614.78,133144.99,0,1,0
10,1,2,31592.50,39666.65,0,1,0
1,1,3,88128.80,183005.81,0,0,0
2,1,3,69609.37,153885.21,0,0,0
0,2,7,129916.07,230906.56,0,0,0
2,1,5,101951.76,159899.55,0,0,0
0,2,4,94916.20,89316.58,0,0,0
11,4,6,145432.96,360974.91,0,0,0
15,1,3,45645.13,63912.06,0,1,0
4,1,2,55137.41,76415.02,0,0,0
13,3,5,96758.78,128965.24,0,0,0
13,2,6,122258.36,191319.87,0,0,0
11,1,4,74358.70,149389.76,0,0,0
14,1,4,57752.49,93612.22,0,1,0
0,4,5,52512.56,128438.11,0,1,1
6,1,3,45761.65,123540.76,0,1,0
10,1,6,145948.84,62091.14,0,0,0
4,1,2,34060.47,72769.56,0,0,0
17,1,3,46538.74,91739.70,0,0,0
4,1,5,90391.13,139684.05,0,0,0
17,1,3,55788.22,50796.34,0,0,0
3,1,4,50227.25,112256.11,0,1,0
9,2,4,55007.21,88997.52,0,1,0
13,1,5,108764.64,112500.34,0,0,0
14,2,6,200540.71,140461.23,0,0,0
8,1,2,30007.42,43163.30,0,1,0
8,2,4,44696.99,144642.88,0,1,0
11,1,2,22738.64,64421.37,0,1,0
17,3,5,117724.62,101051.79,1,0,0
5,3,5,44922.52,273329.05,0,1,0
14,4,6,58508.50,223689.69,0,1,0
12,1,5,50056.99,173828.81,0,1,0
6,2,5,110724.64,123467.59,0,0,0
11,1,3,28365.17,68215.49,0,1,0
3,2,8,103495.60,186437.45,0,1,0
7,1,2,9461.81,36477.02,0,1,0
9,4,6,75564.15,176953.16,0,1,0
10,3,5,61475.71,179257.26,0,1,0
15,3,5,64557.77,188877.96,0,1,0
1,2,4,107648.42,138492.36,0,0,0
9,1,2,43635.96,45972.73,0,0,0
11,4,5,116747.23,94696.56,0,0,0
7,2,5,78833.04,182111.38,0,1,0
14,2,4,62622.51,132452.87,0,1,0
2,3,5,56447.74,208894.29,0,1,0
9,1,3,32738.21,58788.80,0,1,0
13,1,3,74414.13,153166.95,0,0,0
11,1,4,76147.18,110310.06,0,0,0
15,1,5,54477.73,100263.84,0,1,0
8,2,4,56963.67,103501.84,0,1,0
17,3,6,40603.17,215549.57,1,1,0
17,1,4,33470.58,70421.41,1,1,0
12,2,4,54411.10,136157.47,0,1,0
16,2,4,70787.29,121255.00,1,0,0
7,3,7,76619.49,211227.44,0,1,0
0,4,5,140107.33,154682.36,0,0,0
10,2,5,109921.04,65908.28,0,0,0
16,1,3,53262.93,129388.96,1,0,0
0,2,3,61736.34,110527.87,0,0,0
8,2,4,49020.61,133271.23,0,1,0
0,4,8,205450.33,231968.88,0,0,1
9,2,4,136346.64,78367.15,0,0,0
2,2,5,96795.85,140653.70,0,0,0
4,1,3,27026.54,99278.78,0,1,0
16,1,5,80704.22,97703.70,0,0,0
13,1,4,35401.69,133355.14,0,1,0
15,1,4,68176.39,126857.11,0,0,0
3,1,4,102331.24,133467.26,0,0,0
17,3,5,63748.57,430878.05,0,0,0
12,1,3,105510.00,85397.19,0,0,0
6,3,5,90235.26,64449.33,0,0,0
3,1,3,67380.33,81619.88,0,0,0
12,1,3,58607.76,53620.97,0,0,0
12,1,3,63738.37,43253.83,0,0,0
14,2,5,28550.41,288298.35,0,1,0
4,1,3,21794.81,46182.62,0,1,0
8,1,3,33159.55,83209.99,0,1,0
17,3,6,39708.38,98447.59,1,1,0
12,3,5,49271.69,127830.03,0,1,0
8,1,3,102180.44,114622.31,0,0,0
8,3,5,83999.88,107583.62,0,1,0
8,1,3,44914.00,82100.11,0,1,0
13,1,3,58016.87,99549.37,0,0,0
3,1,2,30457.41,75635.89,0,1,0
10,1,5,86726.38,77987.80,0,0,0
11,1,2,20278.54,43192.22,0,1,0
4,1,6,158366.78,262615.66,0,0,0
15,1,3,47922.33,96101.72,0,1,0
14,1,5,73765.06,163966.01,0,1,0
7,3,7,152355.23,242369.33,0,0,0
9,1,4,50679.09,108903.99,0,1,0
14,5,6,109651.80,132475.28,0,0,0
13,2,4,75528.90,156985.87,0,0,0
0,1,2,33592.73,94099.65,0,1,0
7,1,3,58948.00,120293.70,0,0,0
8,1,2,24884.01,101466.07,0,1,0
12,3,5,106650.35,143912.66,0,0,0
8,1,6,121168.02,186019.53,0,0,0
12,1,3,72031.64,87692.57,0,0,0
0,5,8,116978.71,206155.89,0,1,1
9,4,5,113741.46,180658.03,0,0,0
14,2,4,160809.94,120528.34,0,0,0
13,2,4,36306.70,150323.72,0,1,0
11,1,5,89685.36,163830.18,0,0,0
15,1,5,78614.13,151747.13,0,1,0
6,1,5,107842.90,191969.29,0,0,0
9,1,2,25261.52,56059.65,0,1,0
1,1,2,60743.55,99546.16,0,0,0
10,3,4,74495.59,123132.47,0,0,0
7,4,6,37230.15,180182.67,0,1,0
6,1,6,79838.97,114241.77,0,1,0
17,3,5,48177.68,192094.73,0,0,0
5,1,2,18640.14,48738.91,0,1,0
11,2,5,91529.88,344795.40,0,0,0
1,1,3,50067.00,69991.96,0,1,0
15,6,8,226965.85,292540.94,0,0,0
17,1,2,33772.54,50424.39,1,1,0
0,1,3,78798.35,172104.81,0,0,0
9,1,2,63680.53,41009.10,0,0,0
8,1,3,54906.17,85497.73,0,0,0
5,1,3,33368.43,49695.86,0,1,0
5,1,3,36864.31,158302.10,0,1,0
16,1,3,108626.01,66090.35,1,0,0
12,1,4,18225.44,144118.46,0,1,0
15,2,3,112908.05,100783.41,0,0,0
3,1,3,31886.15,80686.55,0,1,0
16,2,4,33082.70,189908.50,1,1,0
16,1,3,59410.60,92348.86,1,0,0
0,1,3,61128.21,52829.89,0,0,0
6,3,5,71503.72,247032.62,0,1,0
14,1,4,39602.22,186599.31,0,1,0
14,3,5,76000.63,87931.90,0,1,0
1,1,2,38772.20,112314.42,0,0,0
0,1,3,41549.79,128946.90,0,1,0
9,1,4,88632.43,114338.14,0,0,0
16,1,3,74086.02,117383.08,1,0,0
17,1,3,27683.07,57251.99,1,1,0
15,1,7,111040.76,328071.40,0,1,0
4,1,4,61100.99,275340.89,0,1,0
11,4,5,124273.15,125384.83,0,0,0
15,2,5,42630.21,149597.23,0,1,0
12,1,5,92584.46,176429.20,0,0,0
16,1,2,40687.88,47990.65,1,0,0
9,2,5,134866.02,103259.82,0,0,0
5,1,3,82320.45,63087.54,0,0,0
0,2,4,71484.35,161820.07,0,0,0
4,1,3,61437.90,63694.92,0,0,0
9,1,2,22902.83,34404.95,0,1,0
17,4,6,60689.32,105071.15,0,0,0
0,1,3,85236.80,191400.19,0,0,0
13,3,5,102083.20,194262.70,0,0,0
5,1,4,90384.84,112897.86,0,0,0
11,3,5,67444.56,143677.83,0,1,0
12,2,4,33977.76,126407.50,0,1,0
2,3,6,227124.68,172991.20,0,0,1
3,1,3,43284.55,117234.24,0,1,0
17,2,5,67404.29,98407.66,0,0,0
10,1,6,72303.25,326675.76,0,1,0
17,1,3,42115.69,53472.66,1,1,0
6,2,5,111729.32,173293.43,0,0,0
4,1,3,38446.86,113857.65,0,1,0
16,1,4,90079.41,76964.75,1,0,0
3,1,3,75306.74,81825.10,0,0,0
2,1,3,26247.24,48970.07,0,1,0
16,3,5,64540.73,171276.50,0,0,0
2,3,4,91496.65,111611.53,0,0,1
3,1,2,17188.98,100803.32,0,1,0
17,1,3,83642.71,101505.19,0,0,0
4,1,4,56273.82,106141.70,0,1,0
12,2,3,23909.27,78338.33,0,1,0
2,1,4,39311.43,136599.99,0,1,0
6,2,4,51221.76,243006.03,0,1,0
4,4,8,235562.52,161578.16,0,0,0
14,1,3,39935.37,104298.98,0,1,0
16,1,3,58431.36,126297.64,1,0,0
14,2,4,66070.58,53035.62,0,1,0
10,1,2,29011.55,53454.33,0,1,0
15,2,3,54351.53,132928.39,0,0,0
16,1,3,75645.60,113058.37,1,0,0
16,1,3,46595.83,99173.99,0,0,0
14,1,2,25858.83,98109.01,0,1,0
2,1,3,43488.80,91101.12,0,1,0
11,1,4,31918.72,113407.68,0,1,0
12,1,2,52103.97,60378.51,0,0,0
8,2,3,42210.67,170835.94,0,1,0
3,1,3,33721.63,65159.37,0,1,0
14,1,3,28202.12,155743.42,0,1,0
8,1,4,32618.30,116264.33,0,1,0
9,2,5,70764.33,156317.60,0,1,0
15,1,3,82346.10,78915.28,0,0,0
3,1,4,58760.28,71757.35,0,1,0
0,3,7,143838.05,212386.04,0,0,1
9,1,3,52273.78,154196.88,0,0,0
12,2,10,188626.68,177039.80,0,0,0
3,1,4,50550.90,325350.24,0,1,0
3,2,5,121871.42,121169.17,0,0,0
13,1,4,44759.30,63226.16,0,1,0
13,1,5,110756.86,138517.54,0,0,0
16,1,4,53788.47,132369.14,1,1,0
14,1,2,46235.80,41265.30,0,0,0
5,1,4,203649.60,76804.78,0,0,0
1,3,6,118472.24,160794.94,0,0,1
0,1,4,68630.79,241141.59,0,0,0
10,1,6,155360.72,91579.74,0,0,0
7,4,6,97799.31,123407.52,0,1,0
4,1,4,51171.51,70068.25,0,1,0
13,1,3,28431.84,110980.73,0,1,0
0,1,4,86237.94,109630.90,0,0,0
16,1,3,42743.05,112158.33,0,0,0
0,1,4,48161.72,47260.46,0,1,0
8,4,6,163083.66,255707.26,0,0,0
9,3,5,87223.35,211255.72,0,0,0
8,1,7,153359.38,255227.95,0,0,0
8,1,2,53584.51,36750.80,0,0,0
9,3,4,44296.79,166028.51,0,1,0
10,1,3,55138.31,109478.77,0,0,0
10,1,4,79207.36,254929.87,0,0,0
16,2,5,63350.48,238203.80,0,0,0
0,2,5,58791.61,114673.26,0,1,0
8,1,4,38971.90,174458.00,0,1,0
3,1,3,33898.62,72160.07,0,1,0
9,1,3,152463.45,45280.50,0,0,0
7,2,5,84534.12,184954.40,0,1,0
1,3,5,89074.21,329742.50,0,0,0
17,1,2,30169.32,81681.05,0,0,0
0,1,3,32554.98,143293.68,0,1,0
17,1,2,26936.67,88908.61,0,0,0
2,1,6,114376.98,248753.50,0,0,0
17,2,5,62008.89,99882.05,0,0,0
15,1,2,25434.30,73662.24,0,1,0
8,4,5,64448.56,170788.43,0,1,0
0,3,4,85527.16,56669.29,0,0,1
15,1,4,60978.43,96423.24,0,1,0
6,5,6,142060.29,407324.69,0,0,0
3,1,2,29017.31,118519.11,0,1,0
4,2,5,100119.74,125764.53,0,0,0
0,2,5,86155.94,149809.07,0,0,0
8,1,2,49128.69,28721.62,0,0,0
14,1,3,55537.76,160946.00,0,0,0
11,2,4,89825.79,124531.45,0,0,0
17,1,3,58576.92,81367.40,1,0,0
9,1,4,69467.36,155692.97,0,0,0
15,1,3,45842.84,53694.56,0,1,0
8,1,3,27313.28,113935.90,0,1,0
5,1,2,35539.06,86294.25,0,0,0
17,2,4,49952.91,79191.34,1,1,0
7,2,5,117339.78,174329.36,0,0,0
9,1,3,43277.18,87723.12,0,1,0
12,2,5,62122.44,213604.02,0,1,0
0,3,4,73595.64,129858.92,0,0,0
15,3,5,112538.31,121731.51,0,0,0
9,1,3,96553.24,55896.40,0,0,0
12,1,5,77481.27,289662.36,0,1,0
2,3,5,85031.18,138490.74,0,0,1
0,1,3,50656.25,147201.03,0,1,0
13,1,5,65904.43,130432.10,0,1,0
17,1,2,45237.02,54481.86,1,0,0
14,1,2,22169.50,60637.35,0,1,0
5,3,5,58401.15,159502.13,0,1,0
14,1,5,73499.32,147212.22,0,1,0
13,2,5,66214.01,212886.92,0,1,0
7,1,6,113909.77,176151.05,0,0,0
10,1,3,39731.44,77938.44,0,1,0
13,3,5,73197.30,136491.95,0,1,0
6,1,4,89044.20,88320.41,0,0,0
3,3,5,80238.63,147423.27,0,1,0
14,1,3,71494.75,138312.77,0,0,0
6,3,5,102435.73,235630.61,0,0,0
3,1,7,149998.53,221750.58,0,0,0
14,1,2,64614.09,49958.64,0,0,0
3,1,4,85137.82,97878.63,0,0,0
9,2,4,46064.27,195845.93,0,1,0
11,2,4,68721.37,226149.20,0,0,0
0,1,4,108816.95,133911.18,0,0,0
14,1,2,35514.04,163424.52,0,0,0
15,1,4,69498.07,54093.64,0,0,0
0,2,5,141488.90,221193.98,0,0,0
0,1,4,83197.33,122352.29,0,0,0
12,1,5,84885.44,172571.75,0,0,0
14,1,3,51846.39,142208.70,0,0,0
2,1,2,58536.61,42733.11,0,0,0
5,4,7,139441.32,127148.55,0,0,0
6,4,5,148261.07,129380.02,0,0,0
17,1,2,35076.57,95407.12,0,0,0
17,2,5,62079.44,165786.97,1,1,0
4,1,4,42765.81,127581.28,0,1,0
4,2,5,95225.89,65640.78,0,0,0
6,2,3,67694.62,59487.50,0,0,0
5,3,6,88185.50,167084.17,0,1,0
8,2,4,40396.05,142211.30,0,1,0
8,1,3,52045.21,54401.87,0,0,0
14,2,6,182598.11,534162.28,0,0,0
8,3,5,72292.23,116279.00,0,1,0
5,2,3,38254.06,87618.13,0,1,0
12,1,2,41995.86,43798.99,0,0,0
11,2,5,113184.98,149569.50,0,0,0
14,1,3,57366.83,88887.01,0,0,0
10,1,3,27582.50,112072.49,0,1,0
13,1,5,128059.52,281774.46,0,0,0
1,1,3,50527.03,42904.44,0,1,0
17,3,5,85382.05,143749.92,0,0,0
12,1,5,112149.89,89968.24,0,0,0
16,1,4,51300.24,85838.67,0,0,0
2,1,3,44125.58,86069.42,0,1,0
16,1,2,24513.59,91975.56,1,1,0
0,1,3,93948.44,36000.57,0,0,0
1,2,5,91584.31,374834.66,0,0,0
17,1,4,71850.46,84739.81,0,0,0
1,2,5,65576.11,250893.79,0,1,0
1,2,4,54809.78,182790.55,0,1,0
5,2,3,47268.84,74345.25,0,1,0
9,1,4,108988.95,317087.60,0,0,0
17,3,5,101740.19,215314.32,0,0,0
3,4,8,249581.04,213804.49,0,0,0
5,1,3,51523.64,56237.90,0,0,0
9,1,3,65054.19,62557.79,0,0,0
16,4,6,155176.08,143257.45,0,0,0
15,2,4,77310.25,113661.58,0,0,0
2,1,2,64450.69,132695.99,0,0,0
0,1,2,43134.11,51568.23,0,0,0
14,2,4,107734.57,207071.81,0,0,0
17,1,3,27873.06,114536.33,0,0,0
15,1,3,64685.34,79870.85,0,0,0
15,2,7,107170.94,138694.05,0,1,0
10,3,4,82398.93,86375.04,0,0,0
14,1,2,45059.60,69408.66,0,0,0
17,3,4,39367.82,99003.98,1,1,0
15,3,5,149309.05,104521.44,0,0,0
13,2,5,63410.40,152519.27,0,1,0
4,1,2,48895.71,57809.15,0,0,0
13,1,4,38303.86,195267.96,0,1,0
5,3,8,361673.46,219012.23,0,0,0
15,1,4,93200.40,88810.96,0,0,0
4,1,2,55837.70,103804.29,0,0,0
13,3,8,185183.66,350085.81,0,0,0
5,1,5,133397.09,159011.86,0,0,0
14,2,7,51379.69,208793.40,0,1,0
11,2,7,91531.06,186303.55,0,1,0
5,1,4,79368.45,141430.23,0,0,0
6,1,3,29509.57,122036.37,0,1,0
6,2,5,84729.82,224574.32,0,1,0
16,1,5,96290.10,180063.66,1,0,0
16,2,5,72441.69,208567.70,1,1,0
0,2,5,112283.64,171069.59,0,0,0
12,1,3,59985.36,109705.61,0,0,0
1,1,5,86773.21,108368.66,0,0,0
14,1,3,33308.20,74993.41,0,1,0
11,4,6,188188.66,295564.25,0,0,0
12,1,3,73150.27,45977.48,0,0,0
4,4,6,129137.08,263657.27,0,0,0
4,1,4,77855.29,149653.92,0,0,0
2,1,3,63792.95,110160.44,0,0,0
3,3,6,109300.33,129452.96,0,0,0
12,1,3,47720.93,42478.95,0,1,0
9,5,9,131160.65,380052.40,0,1,0
14,1,3,32698.36,66343.21,0,1,0
7,1,3,30135.36,223703.47,0,1,0
13,3,7,190363.78,180918.31,0,0,0
2,2,3,136741.76,151982.46,0,0,0
17,5,7,180002.01,210203.27,1,0,0
1,1,3,68330.45,127937.04,0,0,0
0,1,5,49687.64,175186.04,0,1,0
6,1,4,65724.43,124678.74,0,1,0
0,1,2,48159.01,105411.24,0,0,0
0,1,6,62817.11,132523.07,0,1,0
16,2,4,63154.75,183638.28,1,1,0
12,1,6,83767.36,127768.18,0,1,0
0,3,4,77237.24,52838.89,0,0,1
5,2,4,70176.88,309923.90,0,0,0
17,1,2,40718.56,44984.83,1,0,0
2,3,6,105989.03,137679.49,0,0,1
10,1,2,20331.72,53047.02,0,1,0
3,1,2,24623.53,107284.79,0,1,0
6,3,5,182093.78,147256.09,0,0,0
17,1,4,58840.00,142210.84,1,1,0
1,1,3,38068.33,86015.65,0,1,0
6,1,2,34782.88,45916.41,0,0,0
1,1,5,53488.71,175500.05,0,1,0
2,1,2,40232.92,42373.26,0,0,0
16,3,5,102146.24,140042.69,1,0,0
3,1,3,42323.08,45437.50,0,1,0
8,1,3,67102.84,82994.79,0,0,0
11,1,3,46655.00,117143.06,0,1,0
5,1,5,146565.18,126427.44,0,0,0
7,2,5,91284.54,301614.27,0,0,0
15,4,6,115192.42,166097.62,0,0,0
6,2,5,175837.70,91799.28,0,0,0
7,1,3,57354.95,76745.36,0,0,0
0,2,4,86663.33,150322.80,0,0,0
16,1,3,12374.52,139896.60,1,1,0
7,3,5,96950.35,281553.14,0,0,0
9,2,5,57065.98,139696.30,0,1,0
7,3,5,116984.68,147247.50,0,0,0
0,1,4,66510.43,43369.21,0,1,0
6,1,4,62298.21,213380.90,0,1,0
17,1,2,46014.10,62730.79,1,0,0
7,3,5,56894.91,142394.45,0,1,0
13,1,3,25617.02,134391.71,0,1,0
9,3,5,110659.26,139260.87,0,0,0
17,1,4,110709.27,180478.21,0,0,0
13,1,2,47683.36,109754.14,0,0,0
9,1,3,112102.24,77859.48,0,0,0
16,1,3,42771.68,72543.01,0,0,0
5,1,3,34767.23,51130.43,0,1,0
6,4,6,85051.27,173674.65,0,1,0
9,1,5,53625.92,128128.17,0,1,0
13,1,3,46479.67,79298.48,0,1,0
8,2,4,55039.50,105576.24,0,1,0
16,2,3,59731.82,70736.34,1,0,0
12,1,2,20539.33,62075.62,0,1,0
3,1,4,49742.42,141370.25,0,1,0
7,1,3,28465.82,108481.05,0,1,0
1,1,5,84862.06,196671.93,0,0,0
11,1,4,33034.81,58978.50,0,1,0
15,1,5,82467.71,97824.47,0,1,0
12,3,7,95578.33,385203.06,0,1,0
0,2,3,55025.03,62676.24,0,0,0
12,3,5,92343.51,147534.25,0,0,0
14,1,3,51865.04,253138.37,0,0,0
2,2,4,92374.07,61337.50,0,0,0
3,2,4,193554.84,98021.66,0,0,0
15,4,8,139696.32,136103.60,0,0,0
17,1,5,80458.16,110255.67,1,1,0
10,1,2,28465.60,50161.84,0,1,0
